n,W,b,Tiempo,Metodo,nodo
7300,2200,6836,97.0378,Dinamica,939
6800,7100,7377,82.0727,Dinamica,340
5600,500,5433,60.2882,Dinamica,890
6500,5200,5666,78.3106,Dinamica,1821
8500,8700,7773,253.33,Dinamica,2459
5300,5500,6313,51.1603,Dinamica,187
10000,1500,8428,479.903,Dinamica,172
8100,7400,7873,118.265,Dinamica,778
5500,7500,6120,55.8792,Dinamica,374
6400,6000,7277,78.4051,Dinamica,1158
6900,5800,6888,87.7138,Dinamica,1560
6500,4600,6776,74.6347,Dinamica,122
200,200,1423,0.253371,Dinamica,23
900,1600,2367,2.41593,Dinamica,522
6000,5600,6950,66.5388,Dinamica,383
7800,5300,6590,110.836,Dinamica,119
7600,2900,6824,105.203,Dinamica,723
9400,4500,8096,389.639,Dinamica,3698
800,700,2355,1.84318,Dinamica,771
5500,6100,6238,54.1469,Dinamica,1151
2900,4400,3890,19.8795,Dinamica,2274
2000,2900,3285,9.36975,Dinamica,59
5600,7400,5983,58.0875,Dinamica,901
2800,9700,4605,16.7115,Dinamica,384
6800,3300,6486,83.8135,Dinamica,2759
50,3000,452,0.048101,Dinamica,106
1700,900,2947,7.50983,Dinamica,836
2700,6000,4368,17.6594,Dinamica,157
1400,300,3203,2.8602,Dinamica,94
3600,6100,5107,27.0912,Dinamica,476
8500,7700,7569,251.003,Dinamica,325
700,6000,1877,1.59413,Dinamica,1880
4600,3000,5116,37.7927,Dinamica,3190
8900,8200,7885,315.806,Dinamica,239
8800,1900,7769,292.048,Dinamica,675
3200,400,4439,20.1733,Dinamica,382
8100,1400,6880,118.091,Dinamica,980
4900,3100,5489,45.1684,Dinamica,2306
6400,900,6096,76.0657,Dinamica,140
6800,5700,6787,84.4042,Dinamica,508
2700,7500,4160,15.2795,Dinamica,98
5400,2800,6511,51.3208,Dinamica,555
3000,2700,4817,20.1716,Dinamica,1601
2500,4100,3509,15.407,Dinamica,965
8700,5900,7578,284.171,Dinamica,1483
8400,9400,7798,244.232,Dinamica,230
1200,1900,2713,2.98579,Dinamica,40
7100,5500,6719,92.3028,Dinamica,1664
5300,4800,5674,49.7344,Dinamica,1065
2400,9000,4277,14.8041,Dinamica,1296
4600,3900,5577,41.3985,Dinamica,2744
800,4700,2201,2.04293,Dinamica,763
3500,2400,4981,21.58,Dinamica,85
6200,100,5054,67.921,Dinamica,82
1700,7500,3412,6.306,Dinamica,337
4100,4400,5341,32.2293,Dinamica,474
7500,5200,7012,100.308,Dinamica,507
3100,9500,4898,19.0538,Dinamica,1315
5900,1400,5845,62.887,Dinamica,749
3100,4000,4702,21.6039,Dinamica,1503
6000,1400,5939,68.0445,Dinamica,1045
1100,2400,2825,3.95262,Dinamica,871
1800,6900,2955,10.9611,Dinamica,1759
2300,400,4149,11.8109,Dinamica,218
5300,4200,5974,50.2071,Dinamica,2272
8000,2100,7993,114.237,Dinamica,694
5600,4300,5583,55.6942,Dinamica,330
8700,5400,6183,284.59,Dinamica,770
4500,3500,5286,36.7291,Dinamica,784
7600,6000,7859,105.578,Dinamica,1101
6100,1400,6450,69.4978,Dinamica,239
8200,2100,7646,128.692,Dinamica,1264
9700,4500,7208,438.59,Dinamica,876
3500,9700,5801,24.2729,Dinamica,1931
5900,4100,5650,61.1083,Dinamica,3009
9500,3900,7357,419.92,Dinamica,231
9700,6700,7932,436.945,Dinamica,358
9300,4400,8649,366.365,Dinamica,746
7800,8400,6874,110.904,Dinamica,259
7100,8400,6914,92.466,Dinamica,399
9200,50,4383,359.598,Dinamica,50
3500,7400,5308,26.2392,Dinamica,1834
3000,1400,4593,21.5875,Dinamica,570
3000,8900,4652,20.0932,Dinamica,448
6300,1200,7010,70.8803,Dinamica,1054
6200,3300,5914,73.8151,Dinamica,238
8100,600,6849,117.885,Dinamica,121
1300,8700,2685,2.3257,Dinamica,2642
100,7700,1046,0.132061,Dinamica,282
2600,6300,3366,17.054,Dinamica,497
8000,3400,7382,114.381,Dinamica,3711
400,4900,1719,0.580484,Dinamica,435
4300,8700,5539,35.1576,Dinamica,913
3500,2500,4751,24.3188,Dinamica,419
9700,6200,8603,438.979,Dinamica,404
8600,4000,7537,284.228,Dinamica,1156
6500,500,6155,77.6616,Dinamica,913
3600,300,4435,28.2786,Dinamica,68
4100,3300,5496,32.3994,Dinamica,366
6400,4900,6426,73.7957,Dinamica,726
2000,4600,3810,11.3606,Dinamica,1199
3600,4200,5034,26.0486,Dinamica,626
7600,4500,7272,105.275,Dinamica,204
4400,5400,4946,33.4195,Dinamica,1527
1300,7400,2961,2.74663,Dinamica,517
1300,6900,3371,2.34272,Dinamica,1645
2600,3300,4432,15.5387,Dinamica,1303
8400,5700,7721,246.598,Dinamica,1056
6300,7100,6621,73.3837,Dinamica,1949
600,5900,1990,2.02496,Dinamica,66
8000,6700,7862,117.046,Dinamica,569
8000,8600,7893,111.123,Dinamica,2014
9700,8000,8864,459.08,Dinamica,1172
6000,5900,6381,69.5097,Dinamica,1450
500,5200,1806,0.874971,Dinamica,299
5200,4900,6362,48.6398,Dinamica,296
5000,300,5479,44.4561,Dinamica,290
4500,1600,5192,36.6758,Dinamica,795
2900,5600,4465,19.9161,Dinamica,868
9100,800,7743,330.295,Dinamica,679
3600,7900,4461,28.3685,Dinamica,308
6400,200,5951,75.5184,Dinamica,85
600,9700,2395,1.22384,Dinamica,970
7600,9200,6959,103.502,Dinamica,2880
7500,400,7262,101.033,Dinamica,125
2500,9400,3617,13.9647,Dinamica,365
2900,100,4024,16.3975,Dinamica,56
4200,8900,5150,29.3229,Dinamica,954
4500,4000,5980,35.3854,Dinamica,373
8600,7600,7806,276.515,Dinamica,559
5900,8100,6403,62.5775,Dinamica,1014
1800,2800,3933,7.17929,Dinamica,60
1400,5400,3059,2.94418,Dinamica,500
1700,7700,3371,6.64896,Dinamica,746
5800,1300,6369,61.3823,Dinamica,1143
4700,7200,6004,40.7408,Dinamica,1154
5100,8500,5355,48.6565,Dinamica,80
1900,2300,3618,11.7557,Dinamica,348
700,900,1846,1.82715,Dinamica,266
2500,1200,3885,17.3014,Dinamica,90
5600,4500,6119,60.2213,Dinamica,1618
9600,3100,9003,406.188,Dinamica,423
1300,9300,2583,4.74281,Dinamica,121
9600,7400,8017,406.127,Dinamica,854
2000,1000,3674,8.34004,Dinamica,191
4800,1300,6329,39.6479,Dinamica,248
4700,3800,5802,43.9044,Dinamica,880
5300,3400,6271,50.9826,Dinamica,1224
4200,8300,5561,36.3107,Dinamica,229
9400,6600,7928,390.058,Dinamica,152
6600,7300,6286,77.5116,Dinamica,1102
3300,9600,4728,22.8123,Dinamica,232
700,1400,2044,1.8951,Dinamica,95
8200,5100,7310,127.675,Dinamica,354
1200,100,2829,2.64241,Dinamica,77
8400,8300,7133,246.63,Dinamica,243
2000,50,3036,7.60907,Dinamica,40
8200,4900,8141,124.424,Dinamica,1867
1800,5200,3412,7.02689,Dinamica,986
2900,5300,4258,17.3454,Dinamica,242
900,7500,2477,1.45705,Dinamica,547
5300,6400,6219,51.4323,Dinamica,2025
5400,1500,6345,57.0774,Dinamica,596
1600,7200,3107,6.18109,Dinamica,928
7200,4700,7572,101.661,Dinamica,145
5400,9300,6748,52.2625,Dinamica,582
6100,9100,6421,69.3814,Dinamica,838
2500,6100,4608,18.6277,Dinamica,711
2200,2600,4060,10.4089,Dinamica,1143
10000,1200,8261,476.053,Dinamica,1511
2800,10000,4259,19.5103,Dinamica,127
8300,3800,7406,127.784,Dinamica,108
600,1200,1955,1.39208,Dinamica,639
6000,2300,6791,63.2374,Dinamica,1615
7400,4600,7582,100.407,Dinamica,684
7300,9000,6715,98.2596,Dinamica,535
8600,4800,7432,284.141,Dinamica,759
4700,500,5482,43.6393,Dinamica,646
1300,4100,3058,3.2914,Dinamica,1120
9800,5400,7509,450.891,Dinamica,312
10000,6000,7299,478.315,Dinamica,1415
8200,7600,7850,128.954,Dinamica,1563
9900,5400,7425,474.799,Dinamica,648
9700,2400,7784,441.544,Dinamica,1777
8600,7100,7207,281.391,Dinamica,1139
5800,5600,6160,62.5469,Dinamica,128
4200,2200,4698,32.9226,Dinamica,94
2400,6600,4105,12.0226,Dinamica,421
9400,9400,7775,386.45,Dinamica,352
8100,9600,7599,121.961,Dinamica,3421
5600,5400,6191,59.8879,Dinamica,112
6700,8700,6795,84.9362,Dinamica,602
700,10000,2162,2.04548,Dinamica,825
1900,2900,3468,8.30277,Dinamica,701
1800,7900,3706,5.86427,Dinamica,147
4200,2900,5365,36.0542,Dinamica,1825
5200,8900,6011,52.3516,Dinamica,432
100,9600,824,0.149093,Dinamica,83
8900,7400,7457,313.146,Dinamica,167
9300,2400,8385,372.844,Dinamica,624
600,3900,1798,0.927955,Dinamica,802
8300,2400,7508,127.571,Dinamica,424
4500,8000,5265,38.1506,Dinamica,444
3500,9200,4482,27.1638,Dinamica,560
1900,8000,3614,8.32385,Dinamica,189
9900,5700,7230,470.325,Dinamica,183
9600,4400,7627,407.621,Dinamica,1066
100,5700,713,0.08564,Dinamica,65
1900,6600,3836,9.27428,Dinamica,477
700,700,2242,2.02946,Dinamica,716
4100,5900,5282,31.9862,Dinamica,303
2800,8400,4232,14.8056,Dinamica,122
6700,6900,6151,86.5491,Dinamica,186
5100,3800,5751,45.8255,Dinamica,510
9500,4600,8558,426.411,Dinamica,704
4900,6900,5108,45.1836,Dinamica,1161
2200,3900,3632,12.1019,Dinamica,90
8600,500,7869,283.024,Dinamica,133
5800,2200,7051,64.086,Dinamica,138
6500,8100,6671,80.6631,Dinamica,117
8300,4200,7723,129.876,Dinamica,739
1800,2100,3150,6.80106,Dinamica,301
6100,8500,6724,69.8431,Dinamica,686
4400,3100,5783,37.4085,Dinamica,2692
9000,5200,7372,324.556,Dinamica,2150
6200,4200,6133,69.6941,Dinamica,1482
2400,1300,4073,13.7382,Dinamica,2331
8700,5100,7391,286.553,Dinamica,189
600,1000,1602,1.07026,Dinamica,1098
10000,4700,8692,480.275,Dinamica,1007
5900,7800,6203,65.4361,Dinamica,151
9300,100,6240,366.853,Dinamica,85
9300,9100,7584,371.271,Dinamica,1795
5400,6200,5211,55.5498,Dinamica,466
3900,8000,5162,29.7443,Dinamica,774
8400,8200,7010,244.838,Dinamica,367
3000,5200,4955,20.9632,Dinamica,310
8900,8400,8111,315.635,Dinamica,1155
2400,1900,4136,14.2215,Dinamica,1125
9300,3600,7631,369.084,Dinamica,114
9400,7000,7884,396.06,Dinamica,3328
10000,8100,7757,482.991,Dinamica,127
7700,9700,7246,115.033,Dinamica,107
9600,9900,8196,407.743,Dinamica,1590
2300,3900,4019,13.5551,Dinamica,491
800,1200,2286,1.91878,Dinamica,173
7100,5700,6492,92.6878,Dinamica,336
4500,6200,5203,36.6801,Dinamica,425
7700,800,6934,111.61,Dinamica,418
8600,8900,8175,280.415,Dinamica,116
500,9900,1722,1.23928,Dinamica,1027
3000,2300,4264,14.7021,Dinamica,1199
2700,50,3258,13.4108,Dinamica,42
500,1200,1929,0.597716,Dinamica,1659
8200,7500,7222,128.477,Dinamica,2306
800,5300,1895,1.91083,Dinamica,1116
4400,9000,6112,34.2444,Dinamica,1361
7700,9000,6387,115.084,Dinamica,875
6200,2700,7261,70.2295,Dinamica,1148
6100,4000,6125,68.6355,Dinamica,1671
600,6800,1944,1.19036,Dinamica,50
7800,1600,6543,106.947,Dinamica,2065
900,8400,2443,1.91887,Dinamica,999
9700,100,6010,439.067,Dinamica,79
6400,7400,6889,75.3117,Dinamica,815
9600,8300,8907,404.429,Dinamica,748
6400,3000,5952,74.4847,Dinamica,1475
3800,2500,4614,24.7642,Dinamica,1249
2900,1200,4335,17.9354,Dinamica,186
4600,3600,6043,39.5189,Dinamica,279
4700,8200,6116,40.8902,Dinamica,3163
1700,8500,3630,5.26486,Dinamica,685
9600,2400,8020,403.318,Dinamica,644
2100,9700,4275,12.0496,Dinamica,2067
2400,5600,4010,14.1223,Dinamica,1353
8900,300,6870,319.16,Dinamica,99
3300,2600,4894,23.4792,Dinamica,101
1600,7300,3116,5.60749,Dinamica,1265
6600,2900,6615,79.668,Dinamica,514
10000,3000,7737,481.325,Dinamica,888
5400,800,5625,55.341,Dinamica,712
3900,9100,5493,28.1492,Dinamica,474
900,6800,2502,2.88476,Dinamica,177
6700,5200,6319,85.2069,Dinamica,128
9100,5100,7612,327.251,Dinamica,928
8100,200,5828,118.675,Dinamica,104
6200,6400,6654,71.5791,Dinamica,3290
5600,900,6284,59.3499,Dinamica,585
2100,5500,3386,7.8866,Dinamica,556
1800,3100,3480,5.51206,Dinamica,2480
6200,500,6288,72.0912,Dinamica,96
4800,6800,5706,39.9385,Dinamica,685
5000,3100,5629,43.4125,Dinamica,570
2500,7900,4302,16.35,Dinamica,1850
9000,3800,7386,319.969,Dinamica,973
8800,5300,8659,291.063,Dinamica,648
6500,1200,6541,78.2299,Dinamica,99
7700,50,4224,117.719,Dinamica,50
4200,8500,5300,35.2145,Dinamica,211
8700,5800,7402,288.269,Dinamica,820
6700,500,6004,83.8655,Dinamica,893
8800,8300,6763,293.966,Dinamica,3309
7200,8700,6861,101.973,Dinamica,346
1500,9700,3428,5.7469,Dinamica,489
9000,2100,7347,321.405,Dinamica,658
2200,6300,3828,14.0057,Dinamica,2039
7900,6800,6324,114.134,Dinamica,104
1500,3700,2885,6.65092,Dinamica,1168
10000,4200,7752,482.949,Dinamica,1536
6300,10000,7384,74.4543,Dinamica,2619
400,4700,1720,1.07865,Dinamica,395
50,9100,522,0.080904,Dinamica,51
900,3300,2273,1.27668,Dinamica,831
9600,1100,7869,402.887,Dinamica,713
8700,7400,7646,286.479,Dinamica,1609
200,3100,1311,0.292567,Dinamica,307
500,1300,2179,0.982739,Dinamica,540
5800,4900,6375,62.7902,Dinamica,114
8300,1000,7606,130.033,Dinamica,244
4200,8200,5734,33.4194,Dinamica,700
2800,9300,4574,13.1848,Dinamica,629
9600,50,4454,405.192,Dinamica,50
2700,2600,4355,18.389,Dinamica,539
8000,6600,7240,115.273,Dinamica,1509
3500,100,4291,23.8952,Dinamica,61
3500,8800,4536,26.9704,Dinamica,1325
5800,5800,6173,61.2248,Dinamica,563
9100,5400,7162,333.062,Dinamica,119
6700,2400,6989,85.7027,Dinamica,897
7300,4300,6219,94.1333,Dinamica,1231
5800,5000,6526,58.909,Dinamica,93
1000,4400,2339,2.08322,Dinamica,1012
8100,8700,7481,117.446,Dinamica,1670
5900,6600,6241,63.506,Dinamica,1058
6500,4800,6089,75.582,Dinamica,2177
2700,7000,4105,15.9917,Dinamica,121
8600,6500,7647,281.698,Dinamica,573
8400,6400,7194,248.835,Dinamica,1063
2100,8100,3480,9.41594,Dinamica,1427
8800,3200,7506,295.194,Dinamica,2486
1500,6100,3292,7.07634,Dinamica,1037
900,300,2300,2.76125,Dinamica,809
2500,1400,3625,15.0101,Dinamica,257
7600,800,6966,105.854,Dinamica,206
4700,4100,5241,40.384,Dinamica,669
2400,800,4080,14.3464,Dinamica,59
8800,9900,7086,289.349,Dinamica,2130
900,1400,2666,2.97496,Dinamica,345
8400,1100,7399,244.116,Dinamica,500
9700,3600,9193,440.119,Dinamica,802
2500,1100,4030,12.8388,Dinamica,896
3300,8600,4769,22.1799,Dinamica,207
1900,6900,3702,9.282,Dinamica,380
2100,1600,4097,11.7024,Dinamica,930
2600,2900,3680,15.1285,Dinamica,1053
7300,3300,6480,99.5358,Dinamica,2189
4700,2800,6721,41.2695,Dinamica,389
5800,10000,6154,61.7591,Dinamica,164
2700,400,3477,14.7471,Dinamica,642
2300,7400,4139,12.43,Dinamica,636
6700,9600,6628,83.2787,Dinamica,409
1900,7500,3619,7.78599,Dinamica,57
2500,6700,4335,12.1555,Dinamica,1202
9500,4400,9035,418.618,Dinamica,219
900,4800,2669,2.90087,Dinamica,803
6200,2100,6225,71.0426,Dinamica,704
800,5800,2159,1.54107,Dinamica,1111
1900,2200,3350,9.54366,Dinamica,1574
7300,100,5407,96.1802,Dinamica,89
6700,10000,6837,86.3387,Dinamica,453
50,7500,404,0.043919,Dinamica,70
2000,1100,3220,10.3265,Dinamica,190
2100,5100,3383,10.5549,Dinamica,629
4600,9400,5700,37.209,Dinamica,83
2700,4900,3930,17.6197,Dinamica,158
8500,9600,7212,250.45,Dinamica,273
7400,8500,7116,100.761,Dinamica,4788
9400,1900,8146,388.753,Dinamica,688
3800,3200,5451,28.0714,Dinamica,1621
2900,5800,4160,18.0087,Dinamica,71
9000,4800,7371,319.716,Dinamica,1072
3100,600,4866,22.1358,Dinamica,182
9000,3900,7996,323.809,Dinamica,128
1500,9600,3119,5.61101,Dinamica,1432
7200,4500,6925,102.324,Dinamica,3059
6000,6000,5815,67.9824,Dinamica,1453
100,9200,883,0.130037,Dinamica,335
3300,4000,5584,22.4952,Dinamica,2071
9500,1100,7706,418.318,Dinamica,136
3400,7100,5354,26.5468,Dinamica,597
8800,9300,7337,289.437,Dinamica,979
3100,7000,4955,20.5942,Dinamica,826
6300,4500,6225,74.5556,Dinamica,689
7200,5100,6469,104.049,Dinamica,625
5300,5700,6113,51.5202,Dinamica,2109
7700,8600,6809,113.313,Dinamica,1781
3600,9100,5047,27.329,Dinamica,351
200,9100,1145,0.23992,Dinamica,457
2400,5100,4340,12.8405,Dinamica,957
4100,7700,5225,32.7906,Dinamica,354
600,4400,1730,0.812166,Dinamica,285
400,8500,1772,0.729068,Dinamica,25
2400,3500,3852,16.5105,Dinamica,112
10000,200,7323,480.622,Dinamica,132
4700,8100,5442,40.5011,Dinamica,849
3100,2300,4270,19.1533,Dinamica,690
5500,3700,6127,52.5562,Dinamica,1048
6100,5900,5737,68.7959,Dinamica,1890
1500,9800,3452,6.49475,Dinamica,783
3000,3000,4508,20.1028,Dinamica,503
7800,7000,6355,108.289,Dinamica,434
3400,5500,4420,22.0708,Dinamica,181
600,5100,1966,0.691314,Dinamica,108
9900,3500,7949,470.995,Dinamica,2223
5100,50,3583,49.3549,Dinamica,47
3500,1700,4563,25.6944,Dinamica,886
8400,9200,8066,249.05,Dinamica,515
7300,9500,7407,97.3342,Dinamica,141
9000,4300,7827,320.789,Dinamica,119
6800,8700,6889,82.029,Dinamica,575
3700,2300,4776,27.9883,Dinamica,790
7200,9000,7092,102.567,Dinamica,1332
3100,2700,3922,20.4552,Dinamica,435
1600,7000,3177,7.08004,Dinamica,1026
7500,6800,7129,101.997,Dinamica,109
6900,8400,6978,85.4364,Dinamica,4910
8000,6000,7000,116.177,Dinamica,727
900,7600,2630,1.85088,Dinamica,760
1300,1000,3479,4.13067,Dinamica,257
9800,4100,8828,449.146,Dinamica,129
3200,1700,4763,21.5234,Dinamica,522
6100,5600,5983,66.8747,Dinamica,321
7500,7900,7472,101.432,Dinamica,1092
1000,8400,2508,3.20995,Dinamica,209
6800,3700,7426,85.6589,Dinamica,223
6700,6600,7037,85.4694,Dinamica,1345
4900,7400,5460,43.3484,Dinamica,492
7400,9600,7045,101.494,Dinamica,578
3000,6700,4841,19.9352,Dinamica,198
5400,1700,5914,51.0882,Dinamica,85
9300,9200,7854,370.62,Dinamica,1393
7000,5100,6501,89.311,Dinamica,1138
5600,8300,5784,59.4152,Dinamica,1265
5100,1000,5376,47.2343,Dinamica,367
7100,1500,6837,91.9406,Dinamica,1957
8100,2500,6835,118.95,Dinamica,697
5500,6200,6398,55.6666,Dinamica,2221
800,9900,2363,1.587,Dinamica,274
2100,3200,3096,10.0035,Dinamica,194
5400,2600,6309,52.0564,Dinamica,420
4300,2200,5374,36.3197,Dinamica,595
8000,1200,7325,116.796,Dinamica,293
7900,3300,6752,114.259,Dinamica,1582
8100,1300,7022,119.526,Dinamica,141
7300,3000,6418,96.9941,Dinamica,366
8000,4200,7320,118.419,Dinamica,364
8200,3200,7745,125.082,Dinamica,479
5200,3300,5598,51.9199,Dinamica,192
5900,4200,6563,64.1305,Dinamica,1689
3800,4600,4619,29.3169,Dinamica,506
8000,8700,6981,113.351,Dinamica,152
7100,2100,6986,91.1207,Dinamica,124
2400,9200,4705,14.0435,Dinamica,1685
8200,9000,6972,127.503,Dinamica,3844
9100,4000,8565,344.34,Dinamica,2629
10000,5200,8631,481.641,Dinamica,470
2700,4000,4670,17.7227,Dinamica,302
4400,2000,5281,35.9247,Dinamica,2694
8500,8600,7093,252.815,Dinamica,951
4600,8800,5201,41.2984,Dinamica,409
8400,400,6497,251.013,Dinamica,256
5300,9600,5775,50.0551,Dinamica,148
1100,1400,2663,2.69789,Dinamica,106
1100,7300,2531,3.4118,Dinamica,235
4300,9600,5150,35.9558,Dinamica,255
2100,900,3649,10.6578,Dinamica,255
7900,1400,6971,113.457,Dinamica,385
1900,4100,3135,8.4166,Dinamica,1762
3900,10000,4724,28.2182,Dinamica,298
8300,4000,7097,125.605,Dinamica,1152
2400,6100,3833,10.101,Dinamica,77
5600,4400,5511,58.4912,Dinamica,1136
8200,8500,7472,127.896,Dinamica,1200
3900,2000,5118,26.2499,Dinamica,397
9300,800,7822,367.041,Dinamica,309
2200,3300,4018,11.0652,Dinamica,71
4100,1000,5301,31.5435,Dinamica,702
5700,200,5567,61.7791,Dinamica,290
1400,4000,3179,3.31319,Dinamica,48
9400,4700,7716,391.538,Dinamica,1132
10000,3600,8120,479.919,Dinamica,1756
2200,600,4008,12.8708,Dinamica,56
700,3300,2259,1.34707,Dinamica,745
3200,8600,5353,16.7519,Dinamica,1711
5900,4800,5974,61.2459,Dinamica,1340
4900,7700,6091,42.3906,Dinamica,1485
8100,10000,6997,119.475,Dinamica,104
500,5000,2014,0.821088,Dinamica,805
9300,8800,8148,365.789,Dinamica,414
5700,9900,6576,60.818,Dinamica,1779
7600,3000,6282,105.16,Dinamica,327
3800,5100,5122,26.2849,Dinamica,1423
5500,8600,5627,54.5449,Dinamica,337
600,2200,1676,0.862296,Dinamica,1226
1200,1600,2706,2.79592,Dinamica,1624
7500,1200,7445,102.866,Dinamica,261
9600,3600,7381,406.855,Dinamica,670
6700,7500,7219,84.9631,Dinamica,170
8900,9100,7476,317.864,Dinamica,4401
7400,6200,5940,95.9777,Dinamica,2249
7900,1700,6628,110.656,Dinamica,1165
5000,8800,6181,46.9803,Dinamica,460
1500,4200,2528,2.92577,Dinamica,1147
3900,5600,4667,28.8418,Dinamica,942
1300,4200,3210,4.96708,Dinamica,1325
8500,2000,8610,251.485,Dinamica,850
5000,5900,5601,45.5317,Dinamica,883
1400,2000,2454,3.90532,Dinamica,1925
2600,3500,4380,15.0103,Dinamica,1803
3500,4200,4597,23.7235,Dinamica,163
2600,9900,3848,13.9705,Dinamica,1627
2000,5800,3364,10.225,Dinamica,2008
5300,900,5525,51.4123,Dinamica,99
7700,4600,6875,113.591,Dinamica,1042
8000,5000,7230,114.989,Dinamica,2365
7300,1600,7108,97.0078,Dinamica,367
7600,9500,7395,106.252,Dinamica,990
1200,6200,2683,2.47575,Dinamica,256
5300,7700,5621,48.4011,Dinamica,284
2200,9200,3925,11.577,Dinamica,3417
7200,9600,6759,104.013,Dinamica,270
3300,9200,4688,19.6596,Dinamica,806
600,1600,2077,0.73935,Dinamica,799
7200,4000,7258,102.705,Dinamica,265
2200,1600,3339,13.3321,Dinamica,1771
6500,300,6644,81.5015,Dinamica,147
6700,4800,6830,85.9431,Dinamica,1445
50,8800,430,0.045122,Dinamica,94
6300,5000,6367,70.7391,Dinamica,955
6300,4100,6974,75.031,Dinamica,955
2100,9000,3662,9.80831,Dinamica,1103
8200,2300,7254,128.051,Dinamica,735
3200,9900,4397,18.1074,Dinamica,74
8100,5800,7415,120.47,Dinamica,119
7100,8900,6727,94.053,Dinamica,1199
1800,4600,3642,6.9249,Dinamica,905
4700,8000,6000,42.519,Dinamica,301
3000,3300,4600,18.9007,Dinamica,72
4400,2100,5704,36.4449,Dinamica,328
8500,4500,7693,252.504,Dinamica,385
8300,500,6699,129.732,Dinamica,126
3300,3200,4947,21.388,Dinamica,214
2000,1800,4300,6.56804,Dinamica,1102
1800,5600,4253,7.37838,Dinamica,76
9300,900,6861,368.136,Dinamica,99
9300,7800,7570,369.534,Dinamica,800
4800,3300,5007,43.3977,Dinamica,684
2500,4600,4250,13.1623,Dinamica,246
9700,3300,7965,435.483,Dinamica,300
5800,6900,6667,64.2606,Dinamica,1437
200,1700,1173,0.307466,Dinamica,134
5500,7400,5565,54.4926,Dinamica,1737
9000,3500,7317,321.544,Dinamica,1006
3700,9200,4860,26.9224,Dinamica,765
8400,6000,7495,247.726,Dinamica,116
9600,9100,7569,403.806,Dinamica,202
6300,9900,6541,73.9371,Dinamica,287
7300,3200,6418,97.0965,Dinamica,396
3400,5800,4620,21.1025,Dinamica,245
9500,5500,7409,418.919,Dinamica,3593
9000,50,4310,324.2,Dinamica,50
1700,4200,3925,6.01613,Dinamica,697
5100,200,4958,49.3374,Dinamica,112
9700,2600,8192,434.019,Dinamica,1872
5900,4000,6535,65.2862,Dinamica,715
900,1800,2608,3.01976,Dinamica,349
4000,8700,5512,29.3006,Dinamica,344
3700,4800,5211,28.038,Dinamica,226
4000,7700,5127,30.0862,Dinamica,708
5400,8500,6552,50.5776,Dinamica,773
6500,9000,6844,77.418,Dinamica,1255
2200,5200,3749,12.8116,Dinamica,89
2900,6000,5204,16.6001,Dinamica,275
5900,6800,6299,64.9813,Dinamica,856
9100,3500,7554,332.04,Dinamica,171
5500,1600,5876,55.3296,Dinamica,1030
2500,2500,4325,16.0833,Dinamica,3019
8600,8800,6624,277.559,Dinamica,1665
7300,7000,6614,96.8123,Dinamica,166
3100,6200,4429,22.0729,Dinamica,244
1600,5300,3495,6.14518,Dinamica,845
4800,7900,6534,41.2192,Dinamica,647
5800,8300,5823,64.8072,Dinamica,1404
6900,4500,6731,89.5711,Dinamica,1007
3700,8700,4812,27.3266,Dinamica,185
600,7200,2181,1.15526,Dinamica,145
7300,10000,6686,96.5351,Dinamica,952
6400,4500,6736,75.5377,Dinamica,176
2200,9900,3871,14.5958,Dinamica,761
1700,4600,3127,7.91515,Dinamica,209
6000,300,5660,65.9125,Dinamica,96
9200,3000,6829,366.022,Dinamica,202
1700,9200,3698,5.88593,Dinamica,1446
8500,6400,7914,253.511,Dinamica,902
2800,3800,4335,17.3894,Dinamica,544
4800,4900,5587,43.6649,Dinamica,1820
9500,4500,8741,424.147,Dinamica,2302
2500,2400,4012,13.317,Dinamica,1690
600,7300,2099,0.700997,Dinamica,177
1100,3500,3216,2.51116,Dinamica,199
