n,W,b,Tiempo,Metodo,nodos
4900,7800,5423,1846.82,Dinamica,
500,3300,1686,47.06,Dinamica,
4700,7100,5249,1613.9,Dinamica,
7400,8400,7589,3242.53,Dinamica,
6700,300,6477,74.0356,Dinamica,
7500,4200,7173,1472.37,Dinamica,
8900,8300,8049,4104.11,Dinamica,
200,5200,1153,26.6477,Dinamica,
3400,7300,5030,1053.14,Dinamica,
5600,2100,6575,488.712,Dinamica,
3300,700,4633,83.989,Dinamica,
1300,5800,2919,262.973,Dinamica,
8000,8400,6981,3677.65,Dinamica,
2600,8900,4555,971.261,Dinamica,
1100,5800,3274,201.095,Dinamica,
1000,4200,2269,129.165,Dinamica,
9900,4900,7781,2511.47,Dinamica,
4300,700,5307,112.121,Dinamica,
4800,6700,5465,1474.19,Dinamica,
5500,4600,5712,1117.38,Dinamica,
7000,2300,6076,699.447,Dinamica,
4400,3800,5827,704.135,Dinamica,
2900,7000,4401,839.206,Dinamica,
4800,1900,5744,364.023,Dinamica,
200,4300,973,21.0551,Dinamica,
9200,6500,7872,3203.21,Dinamica,
1800,7900,3706,569.761,Dinamica,
4600,9800,6459,2159.27,Dinamica,
2700,2900,4020,293.999,Dinamica,
1500,6100,3292,322.672,Dinamica,
8100,10000,6997,4445.59,Dinamica,
8600,3700,7757,1603.2,Dinamica,
7900,6500,6985,2522.54,Dinamica,
900,2600,2331,73.79,Dinamica,
1500,1600,2969,81.3145,Dinamica,
5100,8500,5355,2069.72,Dinamica,
2100,2100,4147,159.296,Dinamica,
7400,9100,6527,3644.78,Dinamica,
4200,9600,5528,2023.29,Dinamica,
5800,9300,6314,2755.98,Dinamica,
10000,8600,7018,4759.45,Dinamica,
10000,5600,8272,2844.71,Dinamica,
2400,8500,3944,862.727,Dinamica,
2600,9000,3424,987.629,Dinamica,
8800,9100,7069,4698.1,Dinamica,
5300,5800,5771,1368.49,Dinamica,
7000,3100,6283,958.097,Dinamica,
600,7300,2099,127.746,Dinamica,
300,4800,1253,38.6293,Dinamica,
9100,6100,7899,2950.45,Dinamica,
1600,4000,3396,225.234,Dinamica,
2600,4400,3941,425.142,Dinamica,
1100,200,2511,11.0319,Dinamica,
5300,600,6049,125.1,Dinamica,
6000,8700,6474,2553.65,Dinamica,
8300,5300,7348,2252.38,Dinamica,
3100,3300,3667,374.641,Dinamica,
8800,1400,7387,532.48,Dinamica,
4900,100,4395,21.2814,Dinamica,
200,6300,1152,32.2808,Dinamica,
8300,7500,6747,3316.03,Dinamica,
7200,8100,6401,3122.98,Dinamica,
7800,8200,6433,3716.63,Dinamica,
6800,7700,7068,2631.85,Dinamica,
8500,100,5435,41.0248,Dinamica,
3900,9900,4814,1863.62,Dinamica,
2400,9800,4249,934.606,Dinamica,
6900,4300,7010,1398.04,Dinamica,
6200,2100,6225,550.705,Dinamica,
6200,8300,7654,2550.55,Dinamica,
4800,5900,5928,1242.81,Dinamica,
3500,9600,5146,1589.14,Dinamica,
9100,400,6772,145.127,Dinamica,
4400,2600,5498,478.814,Dinamica,
1300,2200,2691,94.9357,Dinamica,
3400,4100,4519,558.332,Dinamica,
400,5600,1772,62.6056,Dinamica,
8300,3100,6872,1224.18,Dinamica,
6400,6400,6110,1953.76,Dinamica,
2500,2800,4133,247.864,Dinamica,
6400,1200,6521,319.968,Dinamica,
7200,8500,6849,3139.28,Dinamica,
7700,6900,6588,2705.27,Dinamica,
800,3500,2020,85.6004,Dinamica,
2000,2800,3524,189.337,Dinamica,
1000,8700,2677,286.991,Dinamica,
5400,9100,6425,2415.27,Dinamica,
7500,200,5803,69.1711,Dinamica,
8900,7200,7635,3200.58,Dinamica,
4900,7500,5611,1712.59,Dinamica,
8900,4000,7697,1713.05,Dinamica,
4400,6100,4896,1186.48,Dinamica,
6600,9400,6880,3156.1,Dinamica,
3700,3200,5067,470.971,Dinamica,
3500,1300,4042,169.182,Dinamica,
5200,6100,5766,1406.21,Dinamica,
3500,5500,4896,798.265,Dinamica,
1100,4600,2777,163.599,Dinamica,
8300,700,6994,231.981,Dinamica,
8600,7800,6905,3620.97,Dinamica,
3600,6700,4204,1074.08,Dinamica,
6100,3400,6110,900.866,Dinamica,
1900,7800,3255,557.621,Dinamica,
1600,8900,3090,544.782,Dinamica,
3000,2200,4333,252.2,Dinamica,
6600,6500,6707,2094.38,Dinamica,
400,8800,1993,97.611,Dinamica,
3800,2300,4502,340.417,Dinamica,
4500,1300,5514,227.016,Dinamica,
6000,5200,5965,1406.62,Dinamica,
8300,9000,7314,3996.17,Dinamica,
1000,7100,2364,221.325,Dinamica,
5700,5200,5876,1398.35,Dinamica,
1900,4900,3701,338.577,Dinamica,
6400,1000,5708,273.457,Dinamica,
5900,600,6354,136.644,Dinamica,
1100,6400,2732,231.484,Dinamica,
7600,4500,7272,1619.49,Dinamica,
3600,7200,5069,1119.75,Dinamica,
1500,600,2901,32.3058,Dinamica,
5500,9500,6419,2599.2,Dinamica,
9100,2600,7522,1139.05,Dinamica,
9200,1900,7706,785.62,Dinamica,
4300,9600,5150,1965.51,Dinamica,
5900,4900,5901,1305.49,Dinamica,
9300,6800,7916,3302.22,Dinamica,
9500,900,7934,400.171,Dinamica,
3300,6800,4303,972.143,Dinamica,
4400,9900,5583,2012.48,Dinamica,
1800,8300,4005,587.536,Dinamica,
2700,9800,4473,1059.67,Dinamica,
6300,50,3962,13.7977,Dinamica,
600,6100,2228,106.998,Dinamica,
5400,3300,6175,770.137,Dinamica,
9600,6200,7802,3055.42,Dinamica,
2900,5400,5215,612.582,Dinamica,
8100,5200,7761,2044.34,Dinamica,
7500,1400,6783,442.449,Dinamica,
5100,5700,5172,1322.6,Dinamica,
3600,300,4435,39.3475,Dinamica,
5700,400,5989,86.8512,Dinamica,
300,4900,1234,38.9377,Dinamica,
6000,600,5950,143.055,Dinamica,
9400,5600,7927,2814.6,Dinamica,
6300,4000,6106,1133.68,Dinamica,
1100,9600,2336,379.416,Dinamica,
3000,7200,4142,948.738,Dinamica,
2000,6800,3727,484.607,Dinamica,
3100,4300,4960,531.285,Dinamica,
3900,7100,4690,1241.22,Dinamica,
2300,8600,4348,823.036,Dinamica,
8700,2000,7829,770.457,Dinamica,
9600,8100,7934,4210.72,Dinamica,
6300,800,6022,197.455,Dinamica,
2200,4800,4053,388.532,Dinamica,
1400,9800,3561,491.925,Dinamica,
4500,8100,5281,1719.01,Dinamica,
1700,4000,3565,230.508,Dinamica,
4800,8800,4835,2028.79,Dinamica,
8200,2700,7955,1049,Dinamica,
7900,3600,7062,1349.52,Dinamica,
7000,7700,7347,2739.53,Dinamica,
9100,8000,7516,3886.48,Dinamica,
6700,1800,7603,521.083,Dinamica,
500,700,1472,13.3204,Dinamica,
4500,3900,5375,731.013,Dinamica,
6300,3600,6770,1049.45,Dinamica,
7700,7100,7456,2677.88,Dinamica,
9200,3900,7846,1758.08,Dinamica,
2600,500,4112,49.9601,Dinamica,
4500,6400,5703,1282.49,Dinamica,
7300,9500,7407,3704.62,Dinamica,
1500,3400,3127,167.995,Dinamica,
8200,3100,7431,1265.34,Dinamica,
6500,8000,6946,2791.31,Dinamica,
4900,1000,5626,191.223,Dinamica,
4000,3200,5043,516.19,Dinamica,
2700,7600,4431,866.795,Dinamica,
100,4500,692,12.2548,Dinamica,
3100,200,4265,24.5785,Dinamica,
100,1500,897,5.08462,Dinamica,
1100,300,2354,15.0279,Dinamica,
5500,6200,6398,1588.4,Dinamica,
400,700,1108,12.4428,Dinamica,
1300,8200,3359,385.115,Dinamica,
8400,1700,7615,646.27,Dinamica,
5500,8700,6610,2481.07,Dinamica,
6200,1600,6376,407.015,Dinamica,
50,3700,380,1.37227,Dinamica,
9300,1900,7727,827.105,Dinamica,
3900,6700,5082,1139.83,Dinamica,
5100,2100,5802,438.754,Dinamica,
3900,2100,5260,318.335,Dinamica,
3400,9300,4994,1435.15,Dinamica,
3600,8400,5565,1303.27,Dinamica,
6100,2600,5233,674.967,Dinamica,
7100,9300,6946,3517.28,Dinamica,
6300,8100,5659,2574.02,Dinamica,
4700,7800,5238,1848.64,Dinamica,
3900,3100,4761,486.248,Dinamica,
7900,2600,6920,944.637,Dinamica,
10000,1100,8117,493.519,Dinamica,
5800,2900,5454,730.936,Dinamica,
5400,6600,5774,1625.78,Dinamica,
9500,5400,8079,2752.34,Dinamica,
1200,10000,2774,386.394,Dinamica,
1000,8100,2763,269.589,Dinamica,
8800,5900,8524,2666.7,Dinamica,
1600,6800,3288,383.441,Dinamica,
600,5600,2212,94.196,Dinamica,
5000,6000,5989,1306.08,Dinamica,
4100,1300,5103,205.238,Dinamica,
4300,9200,5548,1915.37,Dinamica,
3700,7800,4686,1265.38,Dinamica,
2300,8700,3592,783.152,Dinamica,
1200,2100,3439,78.2155,Dinamica,
6400,4100,7034,1178.34,Dinamica,
2700,6300,4665,647.352,Dinamica,
9500,5300,7854,2536.26,Dinamica,
1100,700,2224,29.1759,Dinamica,
5700,100,4745,24.8818,Dinamica,
4700,4000,5684,788.955,Dinamica,
7300,6900,7307,2470.56,Dinamica,
5800,9000,5896,2680.62,Dinamica,
1600,8200,4407,499.986,Dinamica,
5500,7700,5704,2014.17,Dinamica,
7300,700,7661,203.47,Dinamica,
9100,500,8181,182.146,Dinamica,
2600,8000,4797,859.126,Dinamica,
3800,2100,5476,340.48,Dinamica,
100,7700,1046,17.9907,Dinamica,
3700,9100,5003,1510.04,Dinamica,
4900,1800,5889,352.116,Dinamica,
1600,5700,3408,327.447,Dinamica,
2500,700,3795,66.1519,Dinamica,
8100,2900,7251,1074.44,Dinamica,
50,8000,705,4.53339,Dinamica,
500,8400,2043,121.526,Dinamica,
3400,5000,5002,725.674,Dinamica,
6100,3700,6377,981.662,Dinamica,
5900,8800,6025,2600.86,Dinamica,
5500,5600,6114,1342.44,Dinamica,
800,200,2307,7.43954,Dinamica,
9200,1200,7631,486.451,Dinamica,
3100,8500,5113,1153.19,Dinamica,
2300,8300,4249,748.518,Dinamica,
500,6200,2099,88.7059,Dinamica,
7500,300,7165,86.0795,Dinamica,
7700,8400,7024,3434.17,Dinamica,
6400,4800,6663,1464.49,Dinamica,
5900,5700,6536,1555.04,Dinamica,
5600,100,4658,21.8505,Dinamica,
2800,9000,3960,1131.82,Dinamica,
9000,3700,7507,1640.7,Dinamica,
8100,1000,7452,344.719,Dinamica,
8900,50,4340,20.7506,Dinamica,
6700,4000,6681,1217.57,Dinamica,
4300,2300,5433,403.003,Dinamica,
7500,2000,7510,661.673,Dinamica,
1300,9500,2484,508.489,Dinamica,
4500,9100,5045,2042.41,Dinamica,
9800,1700,8426,779.224,Dinamica,
4400,8900,5042,1905.84,Dinamica,
8500,7900,7502,3461.93,Dinamica,
6200,7200,6361,2237.39,Dinamica,
6400,9200,6980,3011.17,Dinamica,
5600,10000,5455,2886.72,Dinamica,
6700,7000,6296,2339.18,Dinamica,
300,5300,1589,40.2489,Dinamica,
9200,5000,8321,2394.02,Dinamica,
4800,400,5777,72.9513,Dinamica,
7100,4700,6471,1581.17,Dinamica,
4600,4000,5667,782.128,Dinamica,
200,7700,1231,42.9405,Dinamica,
8400,3700,7504,1514.7,Dinamica,
2700,1400,4255,136.777,Dinamica,
300,8600,1635,67.0913,Dinamica,
8100,6000,6933,2387,Dinamica,
8200,3200,7745,1209.88,Dinamica,
8600,8900,8175,4362.65,Dinamica,
8300,8800,6610,4090.13,Dinamica,
8100,6700,7679,2812.13,Dinamica,
9100,9800,7043,5039.67,Dinamica,
4800,7500,5268,1759.69,Dinamica,
8300,5700,8413,2421.88,Dinamica,
9600,2500,7709,1187.97,Dinamica,
7000,2000,6783,591.955,Dinamica,
4500,5000,5500,983.265,Dinamica,
800,7500,2526,177.199,Dinamica,
8000,5700,8397,2236.21,Dinamica,
3900,9800,4736,1752.7,Dinamica,
500,800,2046,16.0038,Dinamica,
9300,4900,7700,2316.07,Dinamica,
7900,5500,7021,2220.17,Dinamica,
8400,9800,7850,4421.21,Dinamica,
8800,3000,8086,1266.15,Dinamica,
4000,5300,5394,897.672,Dinamica,
9700,2200,7611,991.549,Dinamica,
3800,8600,5274,1549.84,Dinamica,
6900,3700,7193,1131.87,Dinamica,
4800,3800,5622,748.783,Dinamica,
9700,8900,7905,4801.64,Dinamica,
1900,5700,3355,387.469,Dinamica,
7600,100,5266,33.36,Dinamica,
7700,1300,6877,418.671,Dinamica,
1200,8900,2625,370.118,Dinamica,
6300,7200,6055,2333.87,Dinamica,
6100,7700,5853,2331.2,Dinamica,
8800,3100,7489,1301.39,Dinamica,
5900,5400,6939,1418.12,Dinamica,
2800,3900,4179,434.241,Dinamica,
9700,9300,8562,5400.49,Dinamica,
7800,3600,7486,1267.55,Dinamica,
6200,7900,6138,2532.38,Dinamica,
5000,6200,5918,1475.47,Dinamica,
1700,5600,3899,326.159,Dinamica,
5500,7600,5701,2009.42,Dinamica,
8400,1900,7214,722.817,Dinamica,
8400,7500,7448,3381.79,Dinamica,
4300,8800,5269,1780.29,Dinamica,
6100,600,6117,140.102,Dinamica,
1200,1400,2552,55.2265,Dinamica,
9400,3400,8274,1586.37,Dinamica,
2600,1900,4334,183.843,Dinamica,
1400,6500,3325,311.436,Dinamica,
6500,4000,6563,1143.75,Dinamica,
9800,500,7336,199.615,Dinamica,
200,8500,1245,41.8014,Dinamica,
600,4300,2115,74.4837,Dinamica,
4400,2500,5569,443.131,Dinamica,
6800,8900,6142,3223.95,Dinamica,
1700,2800,3328,185.917,Dinamica,
9900,50,4562,25.4906,Dinamica,
3400,4200,4893,573.11,Dinamica,
9700,3100,7911,1458.32,Dinamica,
2800,4800,4325,514.196,Dinamica,
8500,9100,6915,4170.63,Dinamica,
5200,500,5912,97.8589,Dinamica,
6700,5900,6799,1930.17,Dinamica,
9100,8500,7437,4451.77,Dinamica,
4100,4000,5294,661.485,Dinamica,
1300,9100,2530,434.374,Dinamica,
8900,3200,6662,1324.11,Dinamica,
2100,500,3379,38.4731,Dinamica,
8000,5200,7699,2093.45,Dinamica,
4300,7700,4903,1503.18,Dinamica,
800,900,2077,27.4293,Dinamica,
9500,7100,7613,3601.17,Dinamica,
8700,8100,7504,3922.82,Dinamica,
4100,2000,5006,330.808,Dinamica,
2700,5700,4299,646.74,Dinamica,
700,7100,2255,144.618,Dinamica,
3400,5400,4803,741.912,Dinamica,
4400,8300,4990,1724.84,Dinamica,
2300,8000,4344,747.822,Dinamica,
3300,600,4577,74.4149,Dinamica,
6400,7800,6962,2407.47,Dinamica,
7100,7800,7138,2848.04,Dinamica,
400,7600,1832,84.1282,Dinamica,
6200,6700,5723,2022.45,Dinamica,
9000,8000,7414,4007.03,Dinamica,
7200,9100,6833,3368.85,Dinamica,
9200,6600,7410,3168.35,Dinamica,
9300,3200,7912,1432.42,Dinamica,
8300,500,6699,164.741,Dinamica,
7900,400,6077,122.943,Dinamica,
5500,1000,5502,214.517,Dinamica,
7000,6100,7572,2048.84,Dinamica,
3100,9700,4299,1288.97,Dinamica,
100,400,618,1.28978,Dinamica,
6100,4200,6117,1164.85,Dinamica,
8600,5600,7758,2392,Dinamica,
6000,2100,6875,544.077,Dinamica,
50,8900,434,5.00327,Dinamica,
1200,8100,2872,317.35,Dinamica,
800,8500,2375,208.582,Dinamica,
7600,9500,7395,4044.83,Dinamica,
1000,5400,2757,174.508,Dinamica,
3900,8700,4858,1521.93,Dinamica,
50,4400,403,1.81894,Dinamica,
6600,7900,7055,2637.82,Dinamica,
3700,2700,5213,405.243,Dinamica,
1800,1800,3470,113.509,Dinamica,
9300,5000,8322,2384.14,Dinamica,
3600,2500,5257,374.234,Dinamica,
2700,4500,3848,471.313,Dinamica,
4900,4100,6182,857.478,Dinamica,
10000,8100,7757,4579.39,Dinamica,
4200,2900,5365,503.017,Dinamica,
1200,5300,2709,243.721,Dinamica,
6700,50,4120,14.8765,Dinamica,
8600,9800,7676,4747.24,Dinamica,
8500,1500,7694,552.136,Dinamica,
5000,3200,5836,655.681,Dinamica,
7000,4800,6961,1588.77,Dinamica,
800,9000,2285,228.752,Dinamica,
9100,5400,7162,2432.14,Dinamica,
600,8300,1953,148.637,Dinamica,
5700,5800,6467,1526.8,Dinamica,
1200,400,2849,20.6745,Dinamica,
3200,6800,4702,904.371,Dinamica,
9800,8800,9190,4835.24,Dinamica,
9800,4900,8272,2481.02,Dinamica,
5800,9500,6198,2708.03,Dinamica,
9300,9300,8229,4978.51,Dinamica,
9500,7700,8183,3998.96,Dinamica,
4400,7500,5792,1550.41,Dinamica,
6400,5000,6789,1500.56,Dinamica,
4000,4100,5139,680.489,Dinamica,
1400,8200,3373,437.396,Dinamica,
9300,2200,7772,961.17,Dinamica,
3100,6100,4623,763.373,Dinamica,
4100,100,4609,16.6657,Dinamica,
7400,5000,7602,1778.4,Dinamica,
5100,7800,6589,1933.05,Dinamica,
4000,3400,4912,561.247,Dinamica,
4400,2000,5281,350.343,Dinamica,
50,6800,458,3.67283,Dinamica,
700,5300,2027,110.156,Dinamica,
7900,2400,7375,838.128,Dinamica,
2100,8600,3762,691.738,Dinamica,
8000,8500,7650,3577.49,Dinamica,
6700,7500,7219,2520.94,Dinamica,
50,7800,433,3.74726,Dinamica,
3800,6400,5072,1032.04,Dinamica,
200,1400,1017,9.10063,Dinamica,
9400,7900,8367,4272.53,Dinamica,
4200,3100,5081,523.153,Dinamica,
4500,8900,5079,1900.44,Dinamica,
6000,500,5287,111.93,Dinamica,
3800,1200,4234,169.167,Dinamica,
6500,9000,6844,3063.65,Dinamica,
3900,600,5243,90.543,Dinamica,
3200,5500,4417,717.753,Dinamica,
2800,5300,4018,579.915,Dinamica,
1200,4700,2684,186.517,Dinamica,
3400,50,3212,11.9774,Dinamica,
4900,7400,5460,1738.07,Dinamica,
3500,4600,4510,641.819,Dinamica,
50,1300,666,2.00603,Dinamica,
2900,2500,4265,258.77,Dinamica,
8900,8800,7646,4427.89,Dinamica,
3200,2000,4575,265.568,Dinamica,
8000,9700,7799,4452.02,Dinamica,
3100,1800,4428,212.696,Dinamica,
4100,6400,5398,1173.72,Dinamica,
6200,5300,6897,1513.94,Dinamica,
50,8700,410,3.94389,Dinamica,
6300,7600,6286,2395.32,Dinamica,
1100,500,3039,21.0178,Dinamica,
400,4200,1792,56.6409,Dinamica,
800,6300,1946,153.266,Dinamica,
4200,5600,5530,1029.97,Dinamica,
5100,1800,5798,373.784,Dinamica,
400,4800,1313,51.0601,Dinamica,
8200,1400,7625,497.44,Dinamica,
3700,6900,4352,1233.96,Dinamica,
7300,3100,6419,1035.42,Dinamica,
100,8300,817,17.3712,Dinamica,
9700,9000,8403,4866.47,Dinamica,
8800,300,6851,102.827,Dinamica,
5000,2500,5904,563.431,Dinamica,
6900,3900,5816,1274.46,Dinamica,
9900,2000,7507,908.978,Dinamica,
4500,7400,5342,1555.29,Dinamica,
5700,9900,6576,2788.69,Dinamica,
8000,2600,7161,930.957,Dinamica,
4600,6100,5874,1231.94,Dinamica,
8300,900,7970,309.391,Dinamica,
7200,1600,6681,495.142,Dinamica,
9100,7200,7855,3508.48,Dinamica,
3500,400,4418,54.2364,Dinamica,
3200,8200,4673,1176.5,Dinamica,
6000,4500,6859,1204.43,Dinamica,
6100,5400,6314,1535.44,Dinamica,
800,7300,2206,197.069,Dinamica,
1000,1000,2618,31.3242,Dinamica,
1400,4000,3179,178.381,Dinamica,
600,7100,1705,122.776,Dinamica,
5700,9800,5953,3029.67,Dinamica,
7300,9900,6306,3826.86,Dinamica,
3600,8500,4941,1397.68,Dinamica,
5300,6100,5509,1490.26,Dinamica,
200,9300,1263,45.793,Dinamica,
7100,2200,6629,682.012,Dinamica,
5700,4700,7014,1213.02,Dinamica,
5200,10000,5466,2613.67,Dinamica,
7200,7100,7986,2556.02,Dinamica,
300,7800,1204,63.1654,Dinamica,
5600,7600,6396,2055.86,Dinamica,
5600,2200,5881,521.005,Dinamica,
700,6300,2172,136.735,Dinamica,
2000,7200,3384,544.508,Dinamica,
7600,7500,7335,2995.99,Dinamica,
7800,8000,7642,3262.64,Dinamica,
50,3900,605,2.93175,Dinamica,
3600,7700,5460,1178.03,Dinamica,
6200,2300,6120,613.764,Dinamica,
300,700,1696,8.08094,Dinamica,
4500,4800,5872,907.491,Dinamica,
9600,9500,7323,5241.83,Dinamica,
4900,9900,6311,2362.74,Dinamica,
1400,7100,2838,343.379,Dinamica,
5100,4000,6036,848.898,Dinamica,
5600,9100,6437,2615.77,Dinamica,
2200,3800,3873,288.244,Dinamica,
4000,8100,4527,1572.72,Dinamica,
2700,7200,3532,808.342,Dinamica,
4400,4300,6200,807.698,Dinamica,
7900,4700,7960,1838.91,Dinamica,
2600,9100,4589,990.434,Dinamica,
6200,6200,6184,1781.69,Dinamica,
6600,7100,6260,2343.06,Dinamica,
9200,8300,7535,4275.82,Dinamica,
600,400,1997,11.2073,Dinamica,
10000,9500,7737,5932.67,Dinamica,
8400,3000,6923,1184.37,Dinamica,
2200,8800,4053,804.956,Dinamica,
2300,900,4027,80.1014,Dinamica,
9600,2200,8004,1028.84,Dinamica,
4100,2500,6092,409.066,Dinamica,
9600,6400,8259,3147.2,Dinamica,
7100,1800,6543,543.235,Dinamica,
9300,900,6861,360.032,Dinamica,
2300,7200,4429,648.955,Dinamica,
8100,6300,7013,2681.87,Dinamica,
8800,6800,8321,3080.48,Dinamica,
5100,100,4383,23.6372,Dinamica,
8200,7600,7850,3233.89,Dinamica,
3600,4200,5034,620.074,Dinamica,
3200,1300,4495,154.298,Dinamica,
6000,5000,6887,1396.86,Dinamica,
7100,9000,7922,3310.09,Dinamica,
1300,5700,2782,266.706,Dinamica,
4800,1000,5219,188.082,Dinamica,
600,1600,2077,28.0653,Dinamica,
7900,1800,6751,608.577,Dinamica,
200,5500,1047,27.3314,Dinamica,
9500,2500,7663,1127.64,Dinamica,
6600,10000,6700,3491.52,Dinamica,
3400,8700,5160,1252.71,Dinamica,
7800,4200,7774,1610.95,Dinamica,
4900,5100,5264,1132.46,Dinamica,
3900,9700,5147,1746.84,Dinamica,
6400,400,6407,96.2407,Dinamica,
6500,5700,7114,1737.29,Dinamica,
2900,700,4195,76.397,Dinamica,
7600,8100,7503,3477.26,Dinamica,
4300,2800,5305,497.863,Dinamica,
4900,9100,5915,2126.47,Dinamica,
1200,200,2607,7.87337,Dinamica,
5700,2800,5805,667.057,Dinamica,
7800,3700,7876,1374.96,Dinamica,
7500,7500,6964,2842,Dinamica,
1700,7500,3412,465.497,Dinamica,
2000,900,3425,61.9593,Dinamica,
9400,4600,7601,2207.83,Dinamica,
2900,2900,4537,314.959,Dinamica,
8200,2000,7429,716.409,Dinamica,
5800,3900,6003,1053.08,Dinamica,
800,2500,2700,61.4157,Dinamica,
6000,7500,5559,2227.83,Dinamica,
300,9000,1593,65.1719,Dinamica,
5000,1400,5481,286.434,Dinamica,
2900,2200,3844,245.955,Dinamica,
7900,7000,7180,2885.29,Dinamica,
2600,2800,4210,270.984,Dinamica,
5600,7300,5526,1996.14,Dinamica,
2600,1000,4063,94.6901,Dinamica,
9100,1500,7901,603.457,Dinamica,
9000,5800,8130,2697.28,Dinamica,
5100,7300,5746,1722.04,Dinamica,
9400,6400,7788,3135.26,Dinamica,
2100,6600,3527,527.291,Dinamica,
1100,3500,3216,123.399,Dinamica,
6200,400,5970,96.1714,Dinamica,
9600,1400,7632,599.999,Dinamica,
5200,6200,5572,1538.21,Dinamica,
7200,8900,7282,3488.28,Dinamica,
7500,8200,5931,3235.06,Dinamica,
200,9200,1060,39.4357,Dinamica,
2300,1200,3620,99.6677,Dinamica,
4900,5500,5463,1188.72,Dinamica,
1600,5100,3298,284.53,Dinamica,
2400,8900,3455,919.694,Dinamica,
8500,4200,7994,1737.95,Dinamica,
5100,2900,5758,616.29,Dinamica,
8100,9600,7599,4244.5,Dinamica,
3500,9700,5801,1490.13,Dinamica,
9400,7100,8051,3748.88,Dinamica,
3400,6000,5206,849.361,Dinamica,
1300,6700,3260,286.338,Dinamica,
5000,4100,5265,884.858,Dinamica,
5200,4700,5919,1080.52,Dinamica,
7200,6300,6544,2256.74,Dinamica,
6700,500,6004,125.2,Dinamica,
7000,4400,6493,1385.4,Dinamica,
700,3200,2490,69.616,Dinamica,
3200,3400,4248,406.377,Dinamica,
8100,1300,7022,451.837,Dinamica,
2300,4900,4133,414.57,Dinamica,
8600,6300,7170,2958.5,Dinamica,
1800,2500,3575,158.081,Dinamica,
3400,8200,4835,1229.53,Dinamica,
400,5900,1678,63.731,Dinamica,
7500,5100,6627,1861.56,Dinamica,
7900,9900,7244,4104.5,Dinamica,
6700,1500,7071,438.465,Dinamica,
8900,6200,7682,2913.67,Dinamica,
6200,2800,6417,730.464,Dinamica,
3100,8000,4466,1117.24,Dinamica,
9500,8500,8043,4565,Dinamica,
8900,2600,7846,1105.52,Dinamica,
8500,50,4316,17.6225,Dinamica,
2100,800,3712,56.8879,Dinamica,
4600,5900,5870,1213.34,Dinamica,
3600,2600,4457,362.085,Dinamica,
4900,9300,5693,2219.11,Dinamica,
6600,9000,6696,3165.74,Dinamica,
800,8600,2290,211.594,Dinamica,
1800,2100,3150,126.409,Dinamica,
6700,8500,7091,2904.78,Dinamica,
1900,2900,3468,185.839,Dinamica,
1100,4700,2499,170.42,Dinamica,
8600,6700,7363,3030.19,Dinamica,
6400,8200,6357,2639.78,Dinamica,
2500,4000,4266,386.776,Dinamica,
3600,9200,5372,1487.26,Dinamica,
500,4600,1774,61.7995,Dinamica,
200,100,1069,0.902591,Dinamica,
2600,9800,4067,1108.87,Dinamica,
2000,7500,3213,572.156,Dinamica,
200,1800,1033,11.4276,Dinamica,
4800,6500,6144,1404.28,Dinamica,
8500,5700,6769,2526.89,Dinamica,
6500,800,6309,204.771,Dinamica,
6700,3400,6982,1020.96,Dinamica,
2400,6100,3833,570.279,Dinamica,
4400,700,5871,118.691,Dinamica,
5400,3900,6745,893.055,Dinamica,
5800,9800,6383,2912.57,Dinamica,
8800,1600,7532,627.086,Dinamica,
3900,7700,5295,1318.4,Dinamica,
4300,5400,4984,1004.47,Dinamica,
900,700,2106,23.5918,Dinamica,
1500,4600,3542,232.972,Dinamica,
5200,9000,5937,2362.97,Dinamica,
5800,4100,5936,1023.81,Dinamica,
200,5700,1064,28.6072,Dinamica,
700,3400,2124,68.452,Dinamica,
700,4100,2071,88.7137,Dinamica,
7600,7700,7164,3147.12,Dinamica,
50,3100,669,2.39452,Dinamica,
6000,1000,6229,243.194,Dinamica,
2600,4500,4549,446.397,Dinamica,
8100,9700,6904,4317.08,Dinamica,
2900,7600,3941,900.884,Dinamica,
4300,7500,5483,1496.62,Dinamica,
3100,600,4866,69.2768,Dinamica,
7700,100,5239,33.4603,Dinamica,
3700,2900,5247,420.085,Dinamica,
1300,7700,2767,350.226,Dinamica,
10000,1500,8428,695.169,Dinamica,
700,6200,2150,121.476,Dinamica,
9100,7000,8573,3443.21,Dinamica,
6400,1100,6972,297.515,Dinamica,
1500,5100,3707,257.815,Dinamica,
6900,6900,6621,2405.67,Dinamica,
5200,100,4863,22.0396,Dinamica,
500,8800,2501,124.784,Dinamica,
7100,8000,7761,2884.67,Dinamica,
4000,4000,4868,654.904,Dinamica,
8600,3600,7597,1521.36,Dinamica,
7100,6800,6996,2404.14,Dinamica,
2000,9200,3911,686.077,Dinamica,
9800,6400,7821,3292.41,Dinamica,
1000,400,1825,15.3141,Dinamica,
5300,6900,5648,1766.07,Dinamica,
8200,9800,7151,4637.68,Dinamica,
7800,8300,7727,3495.29,Dinamica,
1800,2800,3933,178.104,Dinamica,
2800,4500,4417,489.819,Dinamica,
8600,9600,7199,4694.01,Dinamica,
6700,9400,6864,3221.1,Dinamica,
1500,1100,2885,55.7796,Dinamica,
500,900,1878,11.3256,Dinamica,
2200,300,3951,27.0493,Dinamica,
