n,W,b,Tiempo,Metodo
4000,7000,4835,657.988,Dinamica
4000,7000,5318,633.624,Dinamica
4000,7000,5542,622.395,Dinamica
5000,7000,5252,815.734,Dinamica
5000,7000,5825,847.384,Dinamica
5000,7000,6309,817.939,Dinamica
5000,7000,5841,816.913,Dinamica
5000,7000,5601,824.939,Dinamica
5000,7000,5042,823.377,Dinamica
5000,7000,5614,855.154,Dinamica
5000,7000,6038,794.741,Dinamica
5000,7000,6145,826.639,Dinamica
5000,7000,5647,840.899,Dinamica
6000,7000,5558,1030.41,Dinamica
6000,7000,6371,1017.44,Dinamica
6000,7000,6362,1028.65,Dinamica
6000,7000,7080,1051.88,Dinamica
6000,7000,6078,1026.16,Dinamica
6000,7000,6114,1024.7,Dinamica
6000,7000,6177,1058.08,Dinamica
6000,7000,6916,1022.64,Dinamica
6000,7000,6098,1022.26,Dinamica
6000,7000,5779,1032.78,Dinamica
7000,7000,7233,1256.36,Dinamica
7000,7000,6329,1234.59,Dinamica
7000,7000,6347,1216.85,Dinamica
7000,7000,7057,1250.56,Dinamica
7000,7000,6969,1243.16,Dinamica
7000,7000,7076,1269.08,Dinamica
7000,7000,7148,1220.9,Dinamica
7000,7000,6914,1237.27,Dinamica
7000,7000,6852,1278.69,Dinamica
7000,7000,6685,1223.78,Dinamica
8000,7000,7808,1420.35,Dinamica
8000,7000,6564,1467.42,Dinamica
8000,7000,6995,1406.09,Dinamica
8000,7000,7310,1413.32,Dinamica
8000,7000,7860,1428.73,Dinamica
8000,7000,7103,1451.54,Dinamica
8000,7000,6835,1425.18,Dinamica
8000,7000,7041,1446.99,Dinamica
8000,7000,7010,1467.46,Dinamica
8000,7000,7138,1476.18,Dinamica
9000,7000,7683,1651.44,Dinamica
9000,7000,6933,1629.57,Dinamica
9000,7000,8118,1662.75,Dinamica
9000,7000,8077,1664.38,Dinamica
9000,7000,8043,1657.78,Dinamica
9000,7000,8440,1644.49,Dinamica
9000,7000,7401,1658.55,Dinamica
9000,7000,8618,1688.18,Dinamica
9000,7000,8106,1641.42,Dinamica
9000,7000,7059,1639.07,Dinamica
1000,8000,2170,127.127,Dinamica
1000,8000,2310,125.235,Dinamica
1000,8000,2741,123.917,Dinamica
1000,8000,2745,128.183,Dinamica
1000,8000,2593,126.326,Dinamica
1000,8000,2636,130.07,Dinamica
1000,8000,2586,125.9,Dinamica
1000,8000,2645,127.816,Dinamica
1000,8000,2605,125.384,Dinamica
1000,8000,2921,133.779,Dinamica
2000,8000,3870,301.694,Dinamica
2000,8000,3516,310.186,Dinamica
2000,8000,3478,301.332,Dinamica
2000,8000,3719,306.942,Dinamica
2000,8000,4439,320.351,Dinamica
2000,8000,3713,322.386,Dinamica
2000,8000,3859,313.767,Dinamica
2000,8000,3730,309.372,Dinamica
2000,8000,3797,303.566,Dinamica
2000,8000,3345,321.525,Dinamica
3000,8000,4650,504.517,Dinamica
3000,8000,4857,504.879,Dinamica
3000,8000,4392,517.876,Dinamica
3000,8000,4723,516.858,Dinamica
3000,8000,4077,532.718,Dinamica
3000,8000,4408,515.139,Dinamica
3000,8000,4348,512.403,Dinamica
3000,8000,4548,516.48,Dinamica
3000,8000,5177,518.256,Dinamica
3000,8000,4049,503.664,Dinamica
4000,8000,5068,723.169,Dinamica
4000,8000,5154,755.741,Dinamica
4000,8000,5449,739.008,Dinamica
4000,8000,4862,753.161,Dinamica
4000,8000,5335,739.342,Dinamica
4000,8000,5526,763.15,Dinamica
4000,8000,5151,747.321,Dinamica
4000,8000,5345,733.445,Dinamica
4000,8000,5019,757.001,Dinamica
4000,8000,4738,721.494,Dinamica
5000,8000,5936,915.992,Dinamica
5000,8000,5537,955.233,Dinamica
5000,8000,5715,967.921,Dinamica
5000,8000,6243,957.603,Dinamica
5000,8000,5625,967.348,Dinamica
5000,8000,5700,952.369,Dinamica
5000,8000,6650,977.995,Dinamica
5000,8000,6169,946.713,Dinamica
5000,8000,5817,976.226,Dinamica
5000,8000,5657,967.584,Dinamica
6000,8000,6383,1197.42,Dinamica
6000,8000,6521,1202.12,Dinamica
6000,8000,6811,1180.42,Dinamica
6000,8000,5572,1196.56,Dinamica
6000,8000,6356,1203.4,Dinamica
6000,8000,6042,1171.86,Dinamica
6000,8000,6864,1189.31,Dinamica
6000,8000,6151,1183.89,Dinamica
6000,8000,6132,1189.27,Dinamica
6000,8000,6261,1222.72,Dinamica
7000,8000,6470,1417.37,Dinamica
7000,8000,6668,1450.3,Dinamica
7000,8000,7021,1402.04,Dinamica
7000,8000,6374,1420.5,Dinamica
7000,8000,6818,1469.74,Dinamica
7000,8000,6572,1414.07,Dinamica
7000,8000,6887,1463.53,Dinamica
7000,8000,6221,1433.73,Dinamica
7000,8000,6993,1442.16,Dinamica
7000,8000,7096,1428.86,Dinamica
8000,8000,7683,1682.81,Dinamica
8000,8000,7215,1697.77,Dinamica
8000,8000,7336,1667.6,Dinamica
8000,8000,6724,1691.22,Dinamica
8000,8000,7662,1636.89,Dinamica
8000,8000,7470,1681.57,Dinamica
8000,8000,7099,1657.33,Dinamica
8000,8000,7295,1708.44,Dinamica
8000,8000,7120,1639.08,Dinamica
8000,8000,7071,1659.26,Dinamica
9000,8000,7250,1909.49,Dinamica
9000,8000,7817,1909.6,Dinamica
9000,8000,7280,1893.73,Dinamica
9000,8000,8000,1903.6,Dinamica
9000,8000,8029,1914,Dinamica
9000,8000,7069,1984.66,Dinamica
9000,8000,7650,1913.28,Dinamica
9000,8000,7833,1941.21,Dinamica
9000,8000,7694,1912.51,Dinamica
9000,8000,7458,1920.41,Dinamica
1000,9000,2359,146.777,Dinamica
1000,9000,2376,142.887,Dinamica
1000,9000,2574,146.733,Dinamica
1000,9000,2716,148.746,Dinamica
1000,9000,1933,154.125,Dinamica
1000,9000,2572,145.456,Dinamica
1000,9000,2764,152.554,Dinamica
1000,9000,3007,146.553,Dinamica
1000,9000,2494,143.052,Dinamica
1000,9000,2748,146.51,Dinamica
2000,9000,3704,361.728,Dinamica
2000,9000,3802,359.089,Dinamica
2000,9000,3313,356.523,Dinamica
2000,9000,3763,352.567,Dinamica
2000,9000,3317,359.096,Dinamica
2000,9000,3985,355.83,Dinamica
2000,9000,3195,360.958,Dinamica
2000,9000,3870,364.806,Dinamica
2000,9000,3901,357.934,Dinamica
2000,9000,3699,373.337,Dinamica
3000,9000,4350,617.773,Dinamica
3000,9000,4443,573.786,Dinamica
3000,9000,4455,559.026,Dinamica
3000,9000,4576,595.099,Dinamica
3000,9000,4001,606.295,Dinamica
3000,9000,4575,635.354,Dinamica
3000,9000,4031,590.346,Dinamica
3000,9000,4321,592.016,Dinamica
3000,9000,3932,585.145,Dinamica
3000,9000,4834,593.783,Dinamica
4000,9000,5439,815.18,Dinamica
4000,9000,5214,827.275,Dinamica
4000,9000,5112,831.883,Dinamica
4000,9000,4900,877.162,Dinamica
4000,9000,5364,844.018,Dinamica
4000,9000,4763,831.367,Dinamica
4000,9000,5614,866.666,Dinamica
4000,9000,5247,840.319,Dinamica
4000,9000,5208,809.754,Dinamica
4000,9000,5969,839.8,Dinamica
5000,9000,5688,1153.86,Dinamica
5000,9000,5625,1092.02,Dinamica
5000,9000,5470,1131.13,Dinamica
5000,9000,6132,1105.12,Dinamica
5000,9000,5931,1111.98,Dinamica
5000,9000,5761,1115.34,Dinamica
5000,9000,5689,1056.65,Dinamica
5000,9000,5861,1068.83,Dinamica
5000,9000,5892,1068.44,Dinamica
5000,9000,5627,1114.96,Dinamica
6000,9000,5435,1395.68,Dinamica
6000,9000,6290,1375.22,Dinamica
6000,9000,6786,1330.41,Dinamica
6000,9000,6403,1387.9,Dinamica
6000,9000,6246,1365.58,Dinamica
6000,9000,5620,1425.07,Dinamica
6000,9000,7364,1370.96,Dinamica
6000,9000,6214,1379.42,Dinamica
6000,9000,6431,1347.05,Dinamica
6000,9000,6680,1397.14,Dinamica
7000,9000,5968,1648.55,Dinamica
7000,9000,6821,1626.47,Dinamica
7000,9000,6492,1661.75,Dinamica
7000,9000,7172,1688.15,Dinamica
7000,9000,6998,1653.67,Dinamica
7000,9000,6512,1653.73,Dinamica
7000,9000,6848,1654.85,Dinamica
7000,9000,6084,1656.53,Dinamica
7000,9000,6377,1693.05,Dinamica
7000,9000,7363,1651.45,Dinamica
8000,9000,7486,1899.82,Dinamica
8000,9000,8050,1960.17,Dinamica
8000,9000,8041,1931.76,Dinamica
8000,9000,6838,1912.13,Dinamica
8000,9000,8179,1884.38,Dinamica
8000,9000,6763,1898.46,Dinamica
8000,9000,7958,1941.76,Dinamica
8000,9000,7951,1876.51,Dinamica
8000,9000,7583,1914.97,Dinamica
8000,9000,6821,1933.23,Dinamica
9000,9000,7512,2252.58,Dinamica
9000,9000,8375,2197.98,Dinamica
9000,9000,7720,2214.93,Dinamica
9000,9000,7445,2202.96,Dinamica
9000,9000,8038,2252.02,Dinamica
9000,9000,7351,2239.24,Dinamica
9000,9000,7753,2230.86,Dinamica
9000,9000,8063,2175.48,Dinamica
9000,9000,7227,2229.37,Dinamica
9000,9000,7264,2244.08,Dinamica
1000,10000,2572,160.316,Dinamica
1000,10000,2340,167.211,Dinamica
1000,10000,2862,156.663,Dinamica
1000,10000,2383,157.44,Dinamica
1000,10000,2699,158.715,Dinamica
1000,10000,2162,170.851,Dinamica
1000,10000,2257,170.076,Dinamica
1000,10000,2381,161.047,Dinamica
1000,10000,2898,157.757,Dinamica
1000,10000,2632,159.031,Dinamica
2000,10000,3854,376.523,Dinamica
2000,10000,3746,393.268,Dinamica
2000,10000,2886,394.948,Dinamica
2000,10000,3998,374.588,Dinamica
2000,10000,3705,391.819,Dinamica
2000,10000,4055,376.531,Dinamica
2000,10000,3631,378.948,Dinamica
2000,10000,4140,382.921,Dinamica
2000,10000,3110,421.425,Dinamica
2000,10000,3387,404.776,Dinamica
3000,10000,4545,619.959,Dinamica
3000,10000,4695,658.528,Dinamica
3000,10000,4615,635.441,Dinamica
3000,10000,4046,686.585,Dinamica
3000,10000,4019,622.3,Dinamica
3000,10000,4146,664.268,Dinamica
3000,10000,4482,649.43,Dinamica
3000,10000,4050,655.689,Dinamica
3000,10000,4644,609.839,Dinamica
3000,10000,4594,626.164,Dinamica
4000,10000,5328,911.798,Dinamica
4000,10000,5128,940.04,Dinamica
4000,10000,5378,913.215,Dinamica
4000,10000,5345,937.318,Dinamica
4000,10000,4990,913.403,Dinamica
4000,10000,4934,939.859,Dinamica
4000,10000,5271,935.427,Dinamica
4000,10000,5070,938.126,Dinamica
4000,10000,4872,906.46,Dinamica
4000,10000,5691,910.623,Dinamica
5000,10000,5828,1189.83,Dinamica
5000,10000,6327,1195.17,Dinamica
5000,10000,5020,1221.86,Dinamica
5000,10000,5309,1200.07,Dinamica
5000,10000,5734,1203.38,Dinamica
5000,10000,5685,1225.76,Dinamica
5000,10000,5972,1172.89,Dinamica
5000,10000,5619,1210.84,Dinamica
5000,10000,6074,1196.34,Dinamica
5000,10000,6081,1191.11,Dinamica
6000,10000,6399,1507.56,Dinamica
6000,10000,6067,1439.85,Dinamica
6000,10000,6136,1535.91,Dinamica
6000,10000,6780,1494.44,Dinamica
6000,10000,6079,1515.79,Dinamica
6000,10000,6708,1505,Dinamica
6000,10000,6376,1494.77,Dinamica
6000,10000,6892,1495.47,Dinamica
6000,10000,6283,1481.67,Dinamica
6000,10000,5751,1514.59,Dinamica
7000,10000,6841,1789.67,Dinamica
7000,10000,6484,1831.51,Dinamica
7000,10000,6236,1782.87,Dinamica
7000,10000,5938,1874.66,Dinamica
7000,10000,6339,1790.24,Dinamica
7000,10000,7201,1847.6,Dinamica
7000,10000,7059,1873.6,Dinamica
7000,10000,6258,1782.89,Dinamica
7000,10000,6205,1860.81,Dinamica
7000,10000,6688,1820.08,Dinamica
8000,10000,6905,2082.13,Dinamica
8000,10000,7575,2015.85,Dinamica
8000,10000,6332,2127.89,Dinamica
8000,10000,7272,2088.99,Dinamica
8000,10000,7820,2106.36,Dinamica
8000,10000,6920,2135.27,Dinamica
8000,10000,7530,2073.9,Dinamica
8000,10000,6824,2055.65,Dinamica
8000,10000,7228,2094.74,Dinamica
8000,10000,8332,2098.91,Dinamica
9000,10000,8247,2442.81,Dinamica
9000,10000,8093,2410.57,Dinamica
9000,10000,7977,2425.51,Dinamica
9000,10000,6472,2476.17,Dinamica
9000,10000,7900,2420.27,Dinamica
9000,10000,7043,2453.75,Dinamica
9000,10000,7588,2398.48,Dinamica
9000,10000,8049,2438.03,Dinamica
9000,10000,7434,2449.02,Dinamica
9000,10000,6979,2427.07,Dinamica
1000,11000,2905,176.758,Dinamica
1000,11000,2457,181.676,Dinamica
1000,11000,2280,181.69,Dinamica
1000,11000,2304,186.721,Dinamica
1000,11000,2877,170.763,Dinamica
1000,11000,2756,181.169,Dinamica
1000,11000,2787,175.477,Dinamica
1000,11000,2630,191.392,Dinamica
1000,11000,2528,181.485,Dinamica
1000,11000,2541,186.761,Dinamica
2000,11000,3464,463.267,Dinamica
2000,11000,3875,438.013,Dinamica
2000,11000,3864,458.236,Dinamica
2000,11000,3882,421.615,Dinamica
2000,11000,3363,432.817,Dinamica
2000,11000,3715,459.636,Dinamica
2000,11000,3490,421.476,Dinamica
2000,11000,3474,433.402,Dinamica
2000,11000,4425,452.757,Dinamica
2000,11000,3530,457.716,Dinamica
3000,11000,5458,692.164,Dinamica
3000,11000,4455,693.903,Dinamica
3000,11000,4064,697.859,Dinamica
3000,11000,4276,698.019,Dinamica
3000,11000,4418,726.314,Dinamica
3000,11000,4563,717.974,Dinamica
3000,11000,4045,717.455,Dinamica
3000,11000,4103,700.924,Dinamica
3000,11000,4268,697.826,Dinamica
3000,11000,4212,703.166,Dinamica
4000,11000,4320,1077.83,Dinamica
4000,11000,4755,1018.39,Dinamica
4000,11000,4884,1090.99,Dinamica
4000,11000,5049,1003.1,Dinamica
4000,11000,4366,1044.11,Dinamica
4000,11000,4928,1009.45,Dinamica
4000,11000,5334,1009.77,Dinamica
4000,11000,5058,1017.58,Dinamica
4000,11000,4596,1053.43,Dinamica
4000,11000,5227,1069.51,Dinamica
5000,11000,6536,1338.43,Dinamica
5000,11000,5590,1427.45,Dinamica
5000,11000,6125,1338.88,Dinamica
5000,11000,5600,1338.14,Dinamica
5000,11000,5415,1330.55,Dinamica
5000,11000,5349,1351.32,Dinamica
5000,11000,5598,1378.99,Dinamica
5000,11000,6418,1335.57,Dinamica
5000,11000,6079,1349.12,Dinamica
5000,11000,6425,1341.98,Dinamica
6000,11000,6180,1677.51,Dinamica
6000,11000,6293,1692.36,Dinamica
6000,11000,5875,1687.35,Dinamica
6000,11000,7231,1665.25,Dinamica
6000,11000,6930,1724.2,Dinamica
6000,11000,6078,1754.15,Dinamica
6000,11000,6121,1689.08,Dinamica
6000,11000,6535,1687.37,Dinamica
6000,11000,6378,1653,Dinamica
6000,11000,5650,1691.23,Dinamica
7000,11000,6733,1993.59,Dinamica
7000,11000,6097,1999.9,Dinamica
7000,11000,6992,1984.71,Dinamica
7000,11000,6027,2093.98,Dinamica
7000,11000,6648,2056.44,Dinamica
7000,11000,6747,2046.54,Dinamica
7000,11000,6922,2070.46,Dinamica
7000,11000,6784,2115.13,Dinamica
7000,11000,6796,1973.43,Dinamica
7000,11000,6887,2030.38,Dinamica
8000,11000,6586,2384.3,Dinamica
8000,11000,7015,2346.6,Dinamica
8000,11000,6825,2373.25,Dinamica
8000,11000,7162,2452.25,Dinamica
8000,11000,7359,2420.1,Dinamica
8000,11000,7038,2391.15,Dinamica
8000,11000,7450,2376.67,Dinamica
8000,11000,7570,2378.69,Dinamica
8000,11000,7265,2380.61,Dinamica
8000,11000,7897,2348.03,Dinamica
9000,11000,7366,2780.05,Dinamica
9000,11000,7696,2663.3,Dinamica
9000,11000,7682,2711.12,Dinamica
9000,11000,7704,2866.37,Dinamica
9000,11000,8375,2710.86,Dinamica
9000,11000,7822,2767.06,Dinamica
9000,11000,7298,2704.11,Dinamica
9000,11000,7429,2708.36,Dinamica
9000,11000,8709,2716.66,Dinamica
9000,11000,8009,2763.99,Dinamica
1000,12000,2600,194.011,Dinamica
1000,12000,2621,197.269,Dinamica
1000,12000,2268,202.633,Dinamica
1000,12000,2320,205.214,Dinamica
1000,12000,2025,214.961,Dinamica
1000,12000,2759,183.483,Dinamica
1000,12000,2255,215.806,Dinamica
1000,12000,2823,199.179,Dinamica
1000,12000,2598,203.719,Dinamica
1000,12000,2271,194.069,Dinamica
2000,12000,3885,515.852,Dinamica
2000,12000,4169,464.128,Dinamica
2000,12000,3463,484.768,Dinamica
2000,12000,3678,497.635,Dinamica
2000,12000,3916,462.918,Dinamica
2000,12000,3536,472.968,Dinamica
2000,12000,3562,472.331,Dinamica
2000,12000,3866,511.601,Dinamica
2000,12000,3563,487.343,Dinamica
2000,12000,3612,477.744,Dinamica
3000,12000,4046,815.062,Dinamica
3000,12000,4410,787.347,Dinamica
3000,12000,4156,789.427,Dinamica
3000,12000,3833,888.728,Dinamica
3000,12000,4474,790.025,Dinamica
3000,12000,5012,803.386,Dinamica
3000,12000,4159,820.631,Dinamica
3000,12000,4470,791.702,Dinamica
3000,12000,4246,820.488,Dinamica
3000,12000,4319,823.643,Dinamica
4000,12000,4760,1136.59,Dinamica
4000,12000,5362,1090.11,Dinamica
4000,12000,5363,1145.63,Dinamica
4000,12000,5027,1198.05,Dinamica
4000,12000,5198,1198.34,Dinamica
4000,12000,5349,1198.79,Dinamica
4000,12000,5337,1111.18,Dinamica
4000,12000,5134,1168.03,Dinamica
4000,12000,4656,1160.91,Dinamica
4000,12000,4887,1180.87,Dinamica
5000,12000,6172,1482.83,Dinamica
5000,12000,5625,1472.57,Dinamica
5000,12000,5706,1475.77,Dinamica
5000,12000,6027,1516.48,Dinamica
5000,12000,5924,1482.61,Dinamica
5000,12000,6030,1455.24,Dinamica
5000,12000,5898,1540.89,Dinamica
5000,12000,5948,1434.38,Dinamica
5000,12000,5675,1442.77,Dinamica
5000,12000,5216,1546.3,Dinamica
6000,12000,6871,1845.35,Dinamica
6000,12000,6787,1820.71,Dinamica
6000,12000,5782,1912.43,Dinamica
6000,12000,5790,1842.63,Dinamica
6000,12000,5252,1886.46,Dinamica
6000,12000,6910,1808.96,Dinamica
6000,12000,6354,1820.29,Dinamica
6000,12000,6078,1900.4,Dinamica
6000,12000,5970,1838.27,Dinamica
6000,12000,5952,1817.81,Dinamica
7000,12000,6340,2213.36,Dinamica
7000,12000,6306,2261.86,Dinamica
7000,12000,6618,2217.28,Dinamica
7000,12000,6346,2193.63,Dinamica
7000,12000,6686,2211.53,Dinamica
7000,12000,6667,2179.78,Dinamica
7000,12000,6706,2191.8,Dinamica
7000,12000,6899,2271.75,Dinamica
7000,12000,6874,2234.01,Dinamica
7000,12000,6757,2205.12,Dinamica
8000,12000,7445,2613.98,Dinamica
8000,12000,7156,2625.18,Dinamica
8000,12000,7713,2550.07,Dinamica
8000,12000,7364,2598.53,Dinamica
8000,12000,6816,2609.08,Dinamica
8000,12000,7266,2570.34,Dinamica
8000,12000,7095,2626.81,Dinamica
8000,12000,7509,2533.32,Dinamica
8000,12000,6639,2724.38,Dinamica
8000,12000,7152,2707.18,Dinamica
9000,12000,7428,3008.66,Dinamica
9000,12000,7972,2937.38,Dinamica
9000,12000,7881,3091.78,Dinamica
9000,12000,6936,3049.36,Dinamica
9000,12000,7372,3035.99,Dinamica
9000,12000,6942,2996.67,Dinamica
9000,12000,7766,2928.23,Dinamica
9000,12000,7860,2944.2,Dinamica
9000,12000,8720,2935.76,Dinamica
9000,12000,7620,2939.41,Dinamica
1000,13000,2566,201.95,Dinamica
1000,13000,2577,211.575,Dinamica
1000,13000,2452,218.454,Dinamica
1000,13000,2760,217.184,Dinamica
1000,13000,2332,221.264,Dinamica
1000,13000,2758,210.489,Dinamica
1000,13000,2122,228.14,Dinamica
1000,13000,2676,215.755,Dinamica
1000,13000,2739,228.2,Dinamica
1000,13000,2102,229.718,Dinamica
2000,13000,3944,520.534,Dinamica
2000,13000,3816,537.08,Dinamica
2000,13000,3773,521.694,Dinamica
2000,13000,3682,564.48,Dinamica
2000,13000,3927,544.973,Dinamica
2000,13000,3876,524.355,Dinamica
2000,13000,4056,516.226,Dinamica
2000,13000,3986,521.151,Dinamica
2000,13000,4200,548.092,Dinamica
2000,13000,3717,544.645,Dinamica
3000,13000,4278,962.594,Dinamica
3000,13000,4426,856.188,Dinamica
3000,13000,4466,880.095,Dinamica
3000,13000,4582,914.212,Dinamica
3000,13000,4807,856.214,Dinamica
3000,13000,4881,907.436,Dinamica
3000,13000,4550,929.325,Dinamica
3000,13000,4676,973.344,Dinamica
3000,13000,4581,923.594,Dinamica
3000,13000,4294,970.662,Dinamica
4000,13000,4834,1335.27,Dinamica
4000,13000,4748,1315.72,Dinamica
4000,13000,5640,1233.47,Dinamica
4000,13000,5206,1357.74,Dinamica
4000,13000,5624,1337.48,Dinamica
4000,13000,5394,1377.57,Dinamica
4000,13000,5001,1303.16,Dinamica
4000,13000,5365,1254.92,Dinamica
4000,13000,4718,1226.73,Dinamica
4000,13000,4986,1243.31,Dinamica
5000,13000,6290,1661.5,Dinamica
5000,13000,5699,1686.75,Dinamica
5000,13000,6102,1654.39,Dinamica
5000,13000,5157,1692.37,Dinamica
5000,13000,5919,1675.52,Dinamica
5000,13000,5973,1670.27,Dinamica
5000,13000,5863,1665.71,Dinamica
5000,13000,5568,1648.38,Dinamica
5000,13000,5677,1752.76,Dinamica
5000,13000,4931,1807.46,Dinamica
6000,13000,5989,2199.28,Dinamica
6000,13000,6080,2121.92,Dinamica
6000,13000,5895,2192.27,Dinamica
6000,13000,6596,2103.9,Dinamica
6000,13000,6041,1954.58,Dinamica
6000,13000,6007,2151.76,Dinamica
6000,13000,6071,2151.43,Dinamica
6000,13000,6726,2267.08,Dinamica
6000,13000,5997,2014.02,Dinamica
6000,13000,6334,2058.97,Dinamica
7000,13000,6523,2437.33,Dinamica
7000,13000,6611,2480.55,Dinamica
7000,13000,6255,2604.73,Dinamica
7000,13000,6425,2560.03,Dinamica
7000,13000,6662,2394.5,Dinamica
7000,13000,6705,2509.56,Dinamica
7000,13000,6792,2505.98,Dinamica
7000,13000,7045,2503.23,Dinamica
7000,13000,6777,2651.1,Dinamica
7000,13000,7467,2427.58,Dinamica
8000,13000,7276,2918.9,Dinamica
8000,13000,7645,3020.26,Dinamica
8000,13000,6416,2949.8,Dinamica
8000,13000,7743,3050.38,Dinamica
8000,13000,8216,3093.62,Dinamica
8000,13000,7171,2915.74,Dinamica
8000,13000,7554,2869.01,Dinamica
8000,13000,6972,2981.26,Dinamica
8000,13000,6751,2917.74,Dinamica
8000,13000,7378,3191.29,Dinamica
9000,13000,7970,3242.15,Dinamica
9000,13000,7840,3389.08,Dinamica
9000,13000,7283,3380.61,Dinamica
9000,13000,7259,3417.86,Dinamica
9000,13000,8593,3360.08,Dinamica
9000,13000,7863,3527.5,Dinamica
9000,13000,7451,3267.58,Dinamica
9000,13000,7818,3277.77,Dinamica
9000,13000,7661,3485.4,Dinamica
9000,13000,8124,3457.02,Dinamica
1000,14000,2729,245.734,Dinamica
1000,14000,2858,241.159,Dinamica
1000,14000,2669,230.447,Dinamica
1000,14000,1929,260.991,Dinamica
1000,14000,2399,254.605,Dinamica
1000,14000,2783,249.96,Dinamica
1000,14000,2179,266.504,Dinamica
1000,14000,2845,225.49,Dinamica
1000,14000,2560,246.389,Dinamica
1000,14000,2586,241.172,Dinamica
2000,14000,3170,604.908,Dinamica
2000,14000,3551,573.393,Dinamica
2000,14000,3517,548.335,Dinamica
2000,14000,3726,567.13,Dinamica
2000,14000,3864,560.217,Dinamica
2000,14000,3424,527.974,Dinamica
2000,14000,3716,579.072,Dinamica
2000,14000,3298,581.375,Dinamica
2000,14000,3272,554.121,Dinamica
2000,14000,4125,553.36,Dinamica
3000,14000,4410,977.302,Dinamica
3000,14000,3985,955.963,Dinamica
3000,14000,4576,948.944,Dinamica
3000,14000,4149,984.879,Dinamica
3000,14000,3956,1022.27,Dinamica
3000,14000,4470,942.326,Dinamica
3000,14000,4627,1002.02,Dinamica
3000,14000,4663,974.412,Dinamica
3000,14000,4946,974.147,Dinamica
3000,14000,5114,925.705,Dinamica
4000,14000,5014,1365.17,Dinamica
4000,14000,5430,1383.46,Dinamica
4000,14000,4932,1446.26,Dinamica
4000,14000,5092,1518.28,Dinamica
4000,14000,5638,1447.59,Dinamica
4000,14000,4862,1406.43,Dinamica
4000,14000,4528,1426.8,Dinamica
4000,14000,5252,1331.14,Dinamica
4000,14000,5456,1348.53,Dinamica
4000,14000,5524,1418.21,Dinamica
5000,14000,5728,1776.02,Dinamica
5000,14000,5768,1834.57,Dinamica
5000,14000,5744,1725.87,Dinamica
5000,14000,5929,1819.95,Dinamica
5000,14000,5840,1783.89,Dinamica
5000,14000,5104,1948.49,Dinamica
5000,14000,6415,1731.66,Dinamica
5000,14000,6231,1882.1,Dinamica
5000,14000,6085,1769.04,Dinamica
5000,14000,5293,1866.33,Dinamica
6000,14000,5792,2284.28,Dinamica
6000,14000,6199,2321.63,Dinamica
6000,14000,6637,2343.92,Dinamica
6000,14000,6083,2217.87,Dinamica
6000,14000,6722,2326.1,Dinamica
6000,14000,6473,2364.65,Dinamica
6000,14000,6888,2155.43,Dinamica
6000,14000,6063,2263.54,Dinamica
6000,14000,6344,2243.27,Dinamica
6000,14000,6308,2260.21,Dinamica
7000,14000,6813,2709.95,Dinamica
7000,14000,6745,2709.9,Dinamica
7000,14000,6469,2751.21,Dinamica
7000,14000,6642,2731.15,Dinamica
7000,14000,7137,2630.59,Dinamica
7000,14000,6701,2791.4,Dinamica
7000,14000,6924,2887.82,Dinamica
7000,14000,7054,2574.61,Dinamica
7000,14000,7562,2781.84,Dinamica
7000,14000,6845,2836.53,Dinamica
8000,14000,7000,3270.61,Dinamica
8000,14000,7066,3056.79,Dinamica
8000,14000,7154,3303.9,Dinamica
8000,14000,6856,3322.99,Dinamica
8000,14000,7220,3192.36,Dinamica
8000,14000,6465,3197.76,Dinamica
8000,14000,7932,3103.42,Dinamica
8000,14000,7498,3368.42,Dinamica
8000,14000,7132,3300.3,Dinamica
8000,14000,7470,3287.17,Dinamica
9000,14000,7822,3720.33,Dinamica
9000,14000,9006,3567.56,Dinamica
9000,14000,7545,3505.49,Dinamica
9000,14000,8018,3832.53,Dinamica
9000,14000,8204,3521.49,Dinamica
9000,14000,7292,3828.48,Dinamica
9000,14000,8249,3742.86,Dinamica
9000,14000,8620,3854.71,Dinamica
9000,14000,7905,3673.42,Dinamica
9000,14000,7769,3747.48,Dinamica
1000,15000,2230,254.917,Dinamica
1000,15000,2685,276.287,Dinamica
1000,15000,2737,267.975,Dinamica
1000,15000,2441,281.683,Dinamica
1000,15000,2545,272.42,Dinamica
1000,15000,2657,264.512,Dinamica
1000,15000,2664,279.054,Dinamica
